Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Israel,ISR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,31572.903434204,31695.0064286299,32399.4651798838,32977.9608677296,33071.4121256829,33720.7644976024,34243.0125958545,34749.6781958625,35293.3761528566,..
Israel,ISR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,76.6500015258789,81.7927017211914,81.4051971435547,82.1682968139648,82.1092987060547,82.2867965698242,81.2591018676758,..,..,..
Israel,ISR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,59.0699996948242,71.7876968383789,71.4347991943359,71.6278991699219,71.5179977416992,70.8865966796875,70.9292984008789,..,..,..
Israel,ISR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,28.75,34.635799407959,34.540699005127,33.622200012207,32.8685989379883,32.1445999145508,31.8766002655029,..,..,..
Israel,ISR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Population ages 15-64, total",SP.POP.1564.TO,38757674,38712836,39007077,39223884,39071616,38898890,38758774,38621108,38482525,..
Italy,ITA,"Labor force, total",SL.TLF.TOTL.IN,24476460,25035229,25171797,25567256,25541895,25812533,25985917,26034264,25946128,25850222
Italy,ITA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,36192.8663751007,35019.4718880864,33978.551774946,33666.6919106164,33961.4361902228,34459.2057152238,35086.4783019615,35433.7930722111,35613.8422857277,..
Italy,ITA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,74.8905029296875,75.1789016723633,74.3930969238281,74.347297668457,74.2526016235352,74.7969970703125,74.8363037109375,74.6545028686523,74.4904022216797,..
Italy,ITA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,64.8537979125977,65.1781997680664,64.2901000976563,64.3593978881836,64.0192031860352,64.2109985351563,63.7624015808105,63.3440017700195,62.9625015258789,..
Italy,ITA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,34.5368995666504,35.2319984436035,34.7354011535645,34.4099006652832,34.0479011535645,34.4029006958008,34.5206985473633,34.3041000366211,33.9747009277344,..
Italy,ITA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.8482818603516,..,..,..,..,..,..,99.15576171875,..,..
Jamaica,JAM,"Population ages 15-64, total",SP.POP.1564.TO,1844049,1868185,1891552,1913523,1933813,1949952,1965513,1979655,1991456,..
Jamaica,JAM,"Labor force, total",SL.TLF.TOTL.IN,1309739,1322369,1362982,1378813,1402369,1445230,1476965,1473383,1488632,1502399
Jamaica,JAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4759.25695989892,4703.08640587979,4699.26632430998,4704.72595468163,4722.04652138141,4761.94016718831,4785.65354700462,4855.26207081811,4866.98734957067,..
Jamaica,JAM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,88.0999984741211,..,..,..,..,..,..
Japan,JPN,"Population ages 15-64, total",SP.POP.1564.TO,81219621,80252578,79281609,78362321,77544929,76823835,76168000,75571759,75032834,..
Japan,JPN,"Labor force, total",SL.TLF.TOTL.IN,66043052,65639408,65970039,66175617,66363530,66850743,67288388,68358370,68139088,67802081
Japan,JPN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,44538.7261906952,45276.8743354249,46249.2095886537,46484.1552668954,47102.5808781405,47403.0469116486,48510.6094087242,48766.1336628674,49187.8330895634,..
Japan,JPN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,76.8899993896484,77.5100021362305,..,77.5599975585938,77.7200012207031,78.0999984741211,78.3300018310547,79.0899963378906,..
Japan,JPN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,54.2799987792969,53.9099998474121,..,53.7099990844727,53.7799987792969,54.3300018310547,55.6699981689453,55.6699981689453,..
Japan,JPN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Population ages 15-64, total",SP.POP.1564.TO,4524227,4793028,5069023,5336259,5584746,5803146,5994977,6163569,6318038,..
Jordan,JOR,"Labor force, total",SL.TLF.TOTL.IN,1976035,2049933,2112457,2224346,2329440,2423692,2506538,2579658,2637892,2684907
Jordan,JOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3587.18304700904,3487.61361673173,3405.47203913802,3353.6233822866,3305.4228152354,3271.08820037276,3262.51760205967,3266.74698529318,3284.02783713223,..
Jordan,JOR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.9044494628906,97.8903198242188,..,..,..,..,..,98.2271118164063,..,..
Kazakhstan,KAZ,"Population ages 15-64, total",SP.POP.1564.TO,11387641,11475050,11551017,11617712,11673506,11703874,11715232,11723936,11750126,..
Kazakhstan,KAZ,"Labor force, total",SL.TLF.TOTL.IN,8808695,8893173,8972345,9061748,9116395,9070629,9003750,9030838,9053149,9063070
Kazakhstan,KAZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,9603.24465538973,9923.42220839838,10368.4992994791,10646.0344648696,10617.4746550491,10582.7008718461,10867.7387377836,11165.5446635217,11518.3582312326,..
Kazakhstan,KAZ,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,99.7816314697266,..,..
Kenya,KEN,"Population ages 15-64, total",SP.POP.1564.TO,23683264,24467968,25300601,26158471,27030057,27921054,28824053,29745579,30694157,..
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,17540848,18328404,19149317,19993005,20855980,21750718,22401022,23057935,23879160,24728107
Kenya,KEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,982.980837581714,1000.8292167941,1032.2773268424,1060.09501597538,1093.13417027403,1129.71319597921,1156.42529688802,1201.46635823697,1237.49749909667,..
Kenya,KEN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,69.1355972290039,..,..,..,..
Kenya,KEN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,70.8762969970703,..,..,..,..
Kenya,KEN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,79.0608978271484,..,..,..,..
Kenya,KEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,78.733039855957,..,..,..,81.5349731445313,..,..
Kiribati,KIR,"Population ages 15-64, total",SP.POP.1564.TO,63114,64443,65896,67175,68159,69083,69670,70096,70657,..
Kiribati,KIR,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1514.4979214378,1561.40029843359,1604.2849703894,1571.2303626498,1710.65641002456,1773.02778850671,1763.23000218251,1777.71450422182,1790.47992986302,..
Kiribati,KIR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,82.6585006713867,..,..,..,..,..
Kiribati,KIR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,45.6183013916016,..,..,..,..,..
Kiribati,KIR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,41.1589012145996,..,..,..,..,..
Kiribati,KIR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Population ages 15-64, total",SP.POP.1564.TO,16967453,17075389,17181041,17308745,17467809,17621731,17810004,18003262,18158457,..
"Korea, Dem. People’s Rep.",PRK,"Labor force, total",SL.TLF.TOTL.IN,15497821,15633810,15762128,15894385,16026561,16142033,16271467,16395998,16503701,16586604
"Korea, Dem. People’s Rep.",PRK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Population ages 15-64, total",SP.POP.1564.TO,36594976,36823182,37017029,37254974,37424014,37473059,37454263,37470606,37330545,..
"Korea, Rep.",KOR,"Labor force, total",SL.TLF.TOTL.IN,25683904,26084471,26423221,27174554,27525319,27812568,28111033,28272711,28410822,28466640
"Korea, Rep.",KOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,23754.7724552742,24197.9413704675,24850.3543993397,25485.5840065102,26063.7064870504,26725.5017164576,27492.576254672,28091.388371118,28605.7320088595,..
"Korea, Rep.",KOR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,71.9414978027344,72.1076965332031,72.2991027832031,72.2370986938477,72.296501159668,..
"Korea, Rep.",KOR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,62.5908012390137,62.3748016357422,62.9930000305176,62.755500793457,62.7131996154785,..
"Korea, Rep.",KOR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,49.7532005310059,48.9313011169434,48.336498260498,47.6200981140137,47.7669982910156,..
"Korea, Rep.",KOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3401.01082844363,3465.42443211359,3562.91006004667,3617.09051661824,3816.96244778324,3996.12426396575,4133.71697684387,4276.92004300212,4462.38321100955,..
Kosovo,XKX,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,69.581901550293,..,73.629997253418,64.1800003051758,57.0800018310547,..,..,76.9195022583008,..
Kosovo,XKX,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,50.4384002685547,..,52.9900016784668,45.6199989318848,40.5,..,..,45.8106002807617,..
Kosovo,XKX,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,15.8449001312256,..,18.5900001525879,15.6300001144409,25.2299995422363,..,..,14.9021997451782,..
Kosovo,XKX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Population ages 15-64, total",SP.POP.1564.TO,2377827,2526879,2677175,2817692,2941006,3025462,3090548,3140660,3183345,..
Kuwait,KWT,"Labor force, total",SL.TLF.TOTL.IN,1707107,1828927,1958664,2082417,2193690,2265966,2334771,2383249,2424991,2460629
Kuwait,KWT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,39940.0419836868,40287.3042188638,38698.8944901097,37158.6497346309,35969.3493105175,35886.9938823827,33359.427780449,33112.1907319075,32697.3256470308,..
Kuwait,KWT,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,95.5131683349609,95.585823059082,..,95.6854476928711,..,96.0359497070313,96.0564727783203,..,..
Kyrgyz Republic,KGZ,"Population ages 15-64, total",SP.POP.1564.TO,3613051,3661332,3715169,3767382,3822237,3874021,3930063,3993155,4061262,..
Kyrgyz Republic,KGZ,"Labor force, total",SL.TLF.TOTL.IN,2489072,2496246,2476310,2507694,2545568,2548381,2530722,2564912,2607613,2635977
Kyrgyz Republic,KGZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,921.177038530965,905.165668041719,984.239033611161,1003.51040411047,1021.16079140488,1043.95111143383,1072.49369441286,1090.86775396793,1116.35789141128,..
Kyrgyz Republic,KGZ,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,80.0100021362305,80.1600036621094,75.7399978637695,..,..,..,..,..,..,..
Kyrgyz Republic,KGZ,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,70.8199996948242,69.620002746582,67,..,..,..,..,..,..,..
Kyrgyz Republic,KGZ,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,31.1299991607666,30.4799995422363,30.6299991607666,..,..,..,..,..,..,..
Kyrgyz Republic,KGZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,99.5859985351563,..,..
Lao PDR,LAO,"Population ages 15-64, total",SP.POP.1564.TO,3840373,3938143,4034529,4127593,4216698,4304813,4389139,4471412,4554971,..
Lao PDR,LAO,"Labor force, total",SL.TLF.TOTL.IN,3184410,3268906,3352803,3434293,3512358,3587963,3660958,3732339,3808740,3885842
Lao PDR,LAO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1213.18469310894,1290.83774819673,1373.81443750225,1456.46765527935,1538.85116913062,1621.73855833524,1706.79323265232,1785.57679801882,1840.50435279441,..
Lao PDR,LAO,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,75.2154998779297,..,..,..
Lao PDR,LAO,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,48.0225982666016,..,..,..
Lao PDR,LAO,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,42.2734985351563,..,..,..
Lao PDR,LAO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,58.2879409790039,..,..,..,84.6610412597656,..,..,..,..,..
